mes,grupo,modelo_id,ganancia_test
202106,seasonal_summer,seasonal_summer_seed9,374400000.0
202106,seasonal_summer,seasonal_summer_seed10,374400000.0
202106,seasonal_autumn,seasonal_autumn_seed1,384000000.0
202106,seasonal_autumn,seasonal_autumn_seed2,372000000.0
202106,seasonal_autumn,seasonal_autumn_seed3,365600000.0
202106,seasonal_autumn,seasonal_autumn_seed4,377600000.0
202106,seasonal_autumn,seasonal_autumn_seed5,380000000.0
202106,seasonal_autumn,seasonal_autumn_seed6,375200000.0
202106,seasonal_autumn,seasonal_autumn_seed7,368000000.0
202106,seasonal_autumn,seasonal_autumn_seed8,383200000.0
202106,seasonal_autumn,seasonal_autumn_seed9,379200000.0
202106,seasonal_autumn,seasonal_autumn_seed10,391200000.0
202106,seasonal_winter,seasonal_winter_seed1,364000000.0
202106,seasonal_winter,seasonal_winter_seed2,364800000.0
202106,seasonal_winter,seasonal_winter_seed3,368800000.0
202106,seasonal_winter,seasonal_winter_seed4,372800000.0
202106,seasonal_winter,seasonal_winter_seed5,370400000.0
202106,seasonal_winter,seasonal_winter_seed6,364800000.0
202106,seasonal_winter,seasonal_winter_seed7,370400000.0
202106,seasonal_winter,seasonal_winter_seed8,367200000.0
202106,seasonal_winter,seasonal_winter_seed9,358400000.0
202106,seasonal_winter,seasonal_winter_seed10,359200000.0
202106,seasonal_spring,seasonal_spring_seed1,360800000.0
202106,seasonal_spring,seasonal_spring_seed2,372800000.0
202106,seasonal_spring,seasonal_spring_seed3,367200000.0
202106,seasonal_spring,seasonal_spring_seed4,364000000.0
202106,seasonal_spring,seasonal_spring_seed5,364800000.0
202106,seasonal_spring,seasonal_spring_seed6,371200000.0
202106,seasonal_spring,seasonal_spring_seed7,354400000.0
202106,seasonal_spring,seasonal_spring_seed8,372800000.0
202106,seasonal_spring,seasonal_spring_seed9,372800000.0
202106,seasonal_spring,seasonal_spring_seed10,371200000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed1,372000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed2,368000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed3,364000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed4,357600000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed5,357600000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed6,360000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed7,356000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed8,360000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed9,351200000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed10,370400000.0
202106,seasonal_q1,seasonal_q1_seed1,359200000.0
202106,seasonal_q1,seasonal_q1_seed2,366400000.0
202106,seasonal_q1,seasonal_q1_seed3,360000000.0
202106,seasonal_q1,seasonal_q1_seed4,345600000.0
202106,seasonal_q1,seasonal_q1_seed5,363200000.0
202106,seasonal_q1,seasonal_q1_seed6,355200000.0
202106,seasonal_q1,seasonal_q1_seed7,359200000.0
202106,seasonal_q1,seasonal_q1_seed8,357600000.0
202106,seasonal_q1,seasonal_q1_seed9,360800000.0
202106,seasonal_q1,seasonal_q1_seed10,360000000.0
202106,seasonal_q2,seasonal_q2_seed1,368000000.0
202106,seasonal_q2,seasonal_q2_seed2,363200000.0
202106,seasonal_q2,seasonal_q2_seed3,372800000.0
202106,seasonal_q2,seasonal_q2_seed4,370400000.0
202106,seasonal_q2,seasonal_q2_seed5,373600000.0
202106,seasonal_q2,seasonal_q2_seed6,368000000.0
202106,seasonal_q2,seasonal_q2_seed7,361600000.0
202106,seasonal_q2,seasonal_q2_seed8,361600000.0
202106,seasonal_q2,seasonal_q2_seed9,369600000.0
202106,seasonal_q2,seasonal_q2_seed10,360000000.0
202106,mixed_recent_01,mixed_recent_01_seed1,360000000.0
202106,mixed_recent_01,mixed_recent_01_seed2,358400000.0
202106,mixed_recent_01,mixed_recent_01_seed3,364000000.0
202106,mixed_recent_01,mixed_recent_01_seed4,375200000.0
202106,mixed_recent_01,mixed_recent_01_seed5,371200000.0
202106,mixed_recent_01,mixed_recent_01_seed6,367200000.0
202106,mixed_recent_01,mixed_recent_01_seed7,368800000.0
202106,mixed_recent_01,mixed_recent_01_seed8,372000000.0
202106,mixed_recent_01,mixed_recent_01_seed9,377600000.0
202106,mixed_recent_01,mixed_recent_01_seed10,360800000.0
202106,mixed_recent_02,mixed_recent_02_seed1,362400000.0
202106,mixed_recent_02,mixed_recent_02_seed2,362400000.0
202106,mixed_recent_02,mixed_recent_02_seed3,353600000.0
202106,mixed_recent_02,mixed_recent_02_seed4,372800000.0
202106,mixed_recent_02,mixed_recent_02_seed5,375200000.0
202106,mixed_recent_02,mixed_recent_02_seed6,366400000.0
202106,mixed_recent_02,mixed_recent_02_seed7,332000000.0
202106,mixed_recent_02,mixed_recent_02_seed8,359200000.0
202106,mixed_recent_02,mixed_recent_02_seed9,366400000.0
202106,mixed_recent_02,mixed_recent_02_seed10,359200000.0
202106,mixed_early_01,mixed_early_01_seed1,349600000.0
202106,mixed_early_01,mixed_early_01_seed2,357600000.0
202106,mixed_early_01,mixed_early_01_seed3,357600000.0
202106,mixed_early_01,mixed_early_01_seed4,356000000.0
202106,mixed_early_01,mixed_early_01_seed5,362400000.0
202106,mixed_early_01,mixed_early_01_seed6,362400000.0
202106,mixed_early_01,mixed_early_01_seed7,349600000.0
202106,mixed_early_01,mixed_early_01_seed8,358400000.0
202106,mixed_early_01,mixed_early_01_seed9,370400000.0
202106,mixed_early_01,mixed_early_01_seed10,358400000.0
202106,mixed_early_02,mixed_early_02_seed1,371200000.0
202106,mixed_early_02,mixed_early_02_seed2,367200000.0
202106,mixed_early_02,mixed_early_02_seed3,372000000.0
202106,mixed_early_02,mixed_early_02_seed4,363200000.0
202106,mixed_early_02,mixed_early_02_seed5,352800000.0
202106,mixed_early_02,mixed_early_02_seed6,360000000.0
202106,mixed_early_02,mixed_early_02_seed7,349600000.0
202106,mixed_early_02,mixed_early_02_seed8,367200000.0
202106,mixed_early_02,mixed_early_02_seed9,356000000.0
202106,mixed_early_02,mixed_early_02_seed10,364800000.0
202106,mixed_transition,mixed_transition_seed1,342400000.0
202106,mixed_transition,mixed_transition_seed2,346400000.0
202106,mixed_transition,mixed_transition_seed3,352000000.0
202106,mixed_transition,mixed_transition_seed4,351200000.0
202106,mixed_transition,mixed_transition_seed5,350400000.0
202106,mixed_transition,mixed_transition_seed6,352000000.0
202106,mixed_transition,mixed_transition_seed7,357600000.0
202106,mixed_transition,mixed_transition_seed8,357600000.0
202106,mixed_transition,mixed_transition_seed9,348000000.0
202106,mixed_transition,mixed_transition_seed10,352800000.0
202106,mixed_full_year,mixed_full_year_seed1,353600000.0
202106,mixed_full_year,mixed_full_year_seed2,378400000.0
202106,mixed_full_year,mixed_full_year_seed3,363200000.0
202106,mixed_full_year,mixed_full_year_seed4,359200000.0
202106,mixed_full_year,mixed_full_year_seed5,368000000.0
202106,mixed_full_year,mixed_full_year_seed6,363200000.0
202106,mixed_full_year,mixed_full_year_seed7,369600000.0
202106,mixed_full_year,mixed_full_year_seed8,368800000.0
202106,mixed_full_year,mixed_full_year_seed9,352000000.0
202106,mixed_full_year,mixed_full_year_seed10,376800000.0
202106,GLOBAL,ensamble_global,395200000.0
202106,GRUPOS,ensamble_grupos,395200000.0
