mes,grupo,modelo_id,ganancia_test
202106,mixed_transition,mixed_transition_seed3,372000000.0
202106,mixed_transition,mixed_transition_seed4,366400000.0
202106,mixed_transition,mixed_transition_seed5,375200000.0
202106,mixed_full_year,mixed_full_year_seed1,374400000.0
202106,mixed_full_year,mixed_full_year_seed2,393600000.0
202106,mixed_full_year,mixed_full_year_seed3,382400000.0
202106,mixed_full_year,mixed_full_year_seed4,376000000.0
202106,mixed_full_year,mixed_full_year_seed5,376800000.0
202106,GLOBAL,ensamble_global,407200000.0
202106,GRUPOS,ensamble_grupos,407200000.0
