mes,grupo,modelo_id,ganancia_test
202106,seasonal_summer,seasonal_summer_seed4,390400000.0
202106,seasonal_summer,seasonal_summer_seed5,381600000.0
202106,seasonal_autumn,seasonal_autumn_seed1,357600000.0
202106,seasonal_autumn,seasonal_autumn_seed2,365600000.0
202106,seasonal_autumn,seasonal_autumn_seed3,371200000.0
202106,seasonal_autumn,seasonal_autumn_seed4,347200000.0
202106,seasonal_autumn,seasonal_autumn_seed5,360800000.0
202106,seasonal_winter,seasonal_winter_seed1,362400000.0
202106,seasonal_winter,seasonal_winter_seed2,362400000.0
202106,seasonal_winter,seasonal_winter_seed3,363200000.0
202106,seasonal_winter,seasonal_winter_seed4,355200000.0
202106,seasonal_winter,seasonal_winter_seed5,355200000.0
202106,seasonal_spring,seasonal_spring_seed1,344000000.0
202106,seasonal_spring,seasonal_spring_seed2,338400000.0
202106,seasonal_spring,seasonal_spring_seed3,342400000.0
202106,seasonal_spring,seasonal_spring_seed4,339200000.0
202106,seasonal_spring,seasonal_spring_seed5,340800000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed1,369600000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed2,359200000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed3,382400000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed4,360800000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed5,364000000.0
202106,seasonal_q1,seasonal_q1_seed1,369600000.0
202106,seasonal_q1,seasonal_q1_seed2,373600000.0
202106,seasonal_q1,seasonal_q1_seed3,356800000.0
202106,seasonal_q1,seasonal_q1_seed4,360000000.0
202106,seasonal_q1,seasonal_q1_seed5,368800000.0
202106,seasonal_q2,seasonal_q2_seed1,369600000.0
202106,seasonal_q2,seasonal_q2_seed2,371200000.0
202106,seasonal_q2,seasonal_q2_seed3,380000000.0
202106,seasonal_q2,seasonal_q2_seed4,359200000.0
202106,seasonal_q2,seasonal_q2_seed5,357600000.0
202106,mixed_recent_01,mixed_recent_01_seed1,348800000.0
202106,mixed_recent_01,mixed_recent_01_seed2,340000000.0
202106,mixed_recent_01,mixed_recent_01_seed3,344800000.0
202106,mixed_recent_01,mixed_recent_01_seed4,348800000.0
202106,mixed_recent_01,mixed_recent_01_seed5,354400000.0
202106,mixed_recent_02,mixed_recent_02_seed1,334400000.0
202106,mixed_recent_02,mixed_recent_02_seed2,336000000.0
202106,mixed_recent_02,mixed_recent_02_seed3,346400000.0
202106,mixed_recent_02,mixed_recent_02_seed4,339200000.0
202106,mixed_recent_02,mixed_recent_02_seed5,352000000.0
202106,mixed_early_01,mixed_early_01_seed1,383200000.0
202106,mixed_early_01,mixed_early_01_seed2,369600000.0
202106,mixed_early_01,mixed_early_01_seed3,375200000.0
202106,mixed_early_01,mixed_early_01_seed4,371200000.0
202106,mixed_early_01,mixed_early_01_seed5,376800000.0
202106,mixed_early_02,mixed_early_02_seed1,375200000.0
202106,mixed_early_02,mixed_early_02_seed2,387200000.0
202106,mixed_early_02,mixed_early_02_seed3,374400000.0
202106,mixed_early_02,mixed_early_02_seed4,375200000.0
202106,mixed_early_02,mixed_early_02_seed5,377600000.0
202106,mixed_transition,mixed_transition_seed1,352800000.0
202106,mixed_transition,mixed_transition_seed2,354400000.0
202106,mixed_transition,mixed_transition_seed3,365600000.0
202106,mixed_transition,mixed_transition_seed4,349600000.0
202106,mixed_transition,mixed_transition_seed5,358400000.0
202106,mixed_full_year,mixed_full_year_seed1,349600000.0
202106,mixed_full_year,mixed_full_year_seed2,360800000.0
202106,mixed_full_year,mixed_full_year_seed3,362400000.0
202106,mixed_full_year,mixed_full_year_seed4,349600000.0
202106,mixed_full_year,mixed_full_year_seed5,351200000.0
202106,GLOBAL,ensamble_global,396000000.0
202106,GRUPOS,ensamble_grupos,396000000.0
